CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
14502.0,19,14,1640323.67,4,5,5,Champions
14503.0,2,6,427917.11,5,4,5,Champions
14504.0,46,4,315885.95,3,4,4,Potential Loyalist
14505.0,16,11,1981005.06,4,5,5,Champions
14506.0,16,5,776958.44,4,4,5,Champions
14507.0,23,7,256291.69,4,5,4,Champions
14508.0,21,2,169728.11,4,2,4,Loyal Customers
14511.0,10,6,189383.57,5,4,4,Champions
14512.0,187,2,50216.67,1,2,2,Lost
14513.0,100,4,34714.36,2,4,2,At Risk
14514.0,60,3,211171.62,3,3,4,Potential Loyalist
14515.0,17,6,249262.4,4,4,4,Champions
14517.0,32,2,58634.92,3,2,2,About To Sleep
14518.0,63,1,43149.04,3,1,2,About To Sleep
14520.0,1,2,14651.98,5,2,1,Loyal Customers
14522.0,23,4,28587.100000000002,4,4,1,Loyal Customers
14523.0,107,1,21768.4,2,1,1,About To Sleep
14524.0,31,9,552080.26,4,5,5,Champions
14525.0,8,13,712466.03,5,5,5,Champions
14527.0,2,86,2643709.28,5,5,5,Champions
14528.0,36,1,46487.38,3,1,2,About To Sleep
14529.0,59,3,612598.27,3,3,5,Potential Loyalist
14530.0,25,6,556219.88,4,4,5,Champions
14532.0,235,4,170039.81,1,4,4,At Risk
14533.0,24,9,163882.62,4,5,4,Champions
14534.0,2,25,1411160.42,5,5,5,Champions
14535.0,58,4,913089.01,3,4,5,Potential Loyalist
14536.0,259,1,60395.61,1,1,2,Lost
14537.0,57,1,21796.87,3,1,1,About To Sleep
14538.0,64,2,34112.98,3,2,2,About To Sleep
14539.0,15,2,93867.16,4,2,3,Loyal Customers
14540.0,9,3,227952.29,5,3,4,Loyal Customers
14541.0,58,8,264339.43,3,5,4,Potential Loyalist
14542.0,185,1,11442.43,1,1,1,Lost
14543.0,3,21,282036.63,5,5,4,Champions
14544.0,23,2,307526.35,4,2,4,Loyal Customers
14546.0,3,9,1075570.24,5,5,5,Champions
14547.0,3,9,936651.23,5,5,5,Champions
14548.0,150,2,3494.9,2,2,1,About To Sleep
14549.0,310,1,136274.61000000002,1,1,3,Other
14550.0,10,2,114798.78,5,2,3,Loyal Customers
14551.0,17,2,18158.82,4,2,1,Loyal Customers
14552.0,151,1,161951.91,2,1,4,About To Sleep
14553.0,18,5,255472.24,4,4,4,Champions
14554.0,9,4,524945.39,5,4,5,Champions
14555.0,56,2,58351.22,3,2,2,About To Sleep
14557.0,63,2,69683.72,3,2,2,About To Sleep
14560.0,6,24,162292.65,5,5,4,Champions
14561.0,75,3,156038.41,2,3,4,At Risk
14562.0,3,22,1204344.86,5,5,5,Champions
14565.0,95,6,276587.71,2,4,4,At Risk
14566.0,110,1,5832.07,2,1,1,About To Sleep
14567.0,34,3,86391.61,3,3,3,Potential Loyalist
14569.0,0,1,21284.63,5,1,1,New Customers
14570.0,280,2,87735.33,1,2,3,Other
14572.0,2,10,645674.39,5,5,5,Champions
14573.0,179,13,587979.47,1,5,5,At Risk
14576.0,371,1,6673.799999999999,1,1,1,Lost
14577.0,12,4,310587.39,4,4,4,Champions
14578.0,2,1,45530.93,5,1,2,New Customers
14581.0,16,1,52430.69,4,1,2,New Customers
14582.0,40,1,14568.42,3,1,1,About To Sleep
14583.0,5,5,873781.1,5,4,5,Champions
14584.0,168,5,242264.36000000002,2,4,4,At Risk
14585.0,49,1,96239.04,3,1,3,About To Sleep
14586.0,226,3,62017.66,1,3,2,At Risk
14587.0,18,10,909563.96,4,5,5,Champions
14589.0,371,1,11777.56,1,1,1,Lost
14591.0,14,4,490669.28,4,4,5,Champions
14592.0,34,3,373854.39,3,3,5,Potential Loyalist
14593.0,21,3,408122.12,4,3,5,Loyal Customers
14594.0,6,2,131405.72,5,2,3,Loyal Customers
14595.0,19,6,268368.09,4,4,4,Champions
14597.0,10,2,148522.13999999998,5,2,3,Loyal Customers
14598.0,43,1,129654.7,3,1,3,About To Sleep
14600.0,305,1,43938.87,1,1,2,Lost
14601.0,10,1,21518.03,5,1,1,New Customers
14603.0,274,1,4768.549999999999,1,1,1,Lost
14606.0,0,128,7144512.92,5,5,5,Champions
14607.0,15,17,294992.63,4,5,4,Champions
14608.0,3,4,50205.08,5,4,2,Loyal Customers
14609.0,71,4,3438.58,2,4,1,At Risk
14616.0,242,3,6114.530000000001,1,3,1,At Risk
14618.0,8,4,48618.63,5,4,2,Loyal Customers
14619.0,238,2,60138.52,1,2,2,Lost
14620.0,203,3,77439.90000000001,1,3,3,At Risk
14621.0,0,6,264761.85,5,4,4,Champions
14622.0,184,1,60283.62,1,1,2,Lost
14623.0,31,6,335072.11,4,4,5,Champions
14624.0,56,2,33733.68,3,2,2,About To Sleep
14625.0,184,5,145086.47,1,4,3,At Risk
14626.0,8,7,290100.38,5,5,4,Champions
14627.0,311,1,14463.9,1,1,1,Lost
14628.0,90,2,49151.11,2,2,2,About To Sleep
14629.0,3,3,424150.32,5,3,5,Loyal Customers
14631.0,50,3,102429.48,3,3,3,Potential Loyalist
14632.0,262,1,25179.27,1,1,1,Lost
14633.0,265,1,50921.47,1,1,2,Lost
14636.0,35,2,64477.68,3,2,2,About To Sleep
14638.0,50,1,60538.51,3,1,2,About To Sleep
14639.0,51,8,417802.45,3,5,5,Potential Loyalist
14640.0,15,8,279071.52999999997,4,5,4,Champions
14641.0,21,1,17037.87,4,1,1,New Customers
14642.0,58,1,1790.83,3,1,1,About To Sleep
14643.0,169,3,93918.70999999999,2,3,3,At Risk
14644.0,8,4,76440.93,5,4,3,Loyal Customers
14645.0,156,2,52406.74,2,2,2,About To Sleep
14646.0,1,77,5418075.66,5,5,5,Champions
14647.0,200,1,47976.13,1,1,2,Lost
14649.0,4,4,483894.11,5,4,5,Champions
14651.0,66,2,279177.9,3,2,4,About To Sleep
14652.0,76,1,77347.8,2,1,3,About To Sleep
14653.0,0,7,581664.21,5,5,5,Champions
14655.0,3,5,102032.13,5,4,3,Loyal Customers
14656.0,168,2,198693.38,2,2,4,About To Sleep
14657.0,17,5,362473.74,4,4,5,Champions
14658.0,4,2,81958.26000000001,5,2,3,Loyal Customers
14659.0,8,12,678514.76,5,5,5,Champions
14660.0,86,2,85323.97,2,2,3,About To Sleep
14661.0,26,1,11735.220000000001,4,1,1,New Customers
14662.0,28,4,488050.89,4,4,5,Champions
14664.0,19,2,251612.49,4,2,4,Loyal Customers
14665.0,60,7,305356.55,3,5,4,Potential Loyalist
14666.0,23,1,30056.829999999998,4,1,1,New Customers
14667.0,10,27,1402944.08,5,5,5,Champions
14669.0,241,3,419083.95,1,3,5,At Risk
14670.0,279,2,325972.86,1,2,5,Other
14672.0,234,2,155487.82,1,2,4,Other
14673.0,2,5,176305.11000000002,5,4,4,Champions
14675.0,15,1,246135.78,4,1,4,New Customers
14676.0,30,8,93484.83,4,5,3,Loyal Customers
14679.0,371,1,524.8,1,1,1,Lost
14680.0,24,23,855424.83,4,5,5,Champions
14681.0,70,3,20654.71,3,3,1,Potential Loyalist
14682.0,187,2,12141.86,1,2,1,Lost
14684.0,25,5,1123818.42,4,4,5,Champions
14687.0,106,1,28929.76,2,1,1,About To Sleep
14688.0,7,27,986406.25,5,5,5,Champions
14689.0,208,1,40496.55,1,1,2,Lost
14690.0,43,3,109678.02,3,3,3,Potential Loyalist
14691.0,30,5,185442.66,4,4,4,Champions
14692.0,136,5,166416.59,2,4,4,At Risk
14693.0,264,1,24182.239999999998,1,1,1,Lost
14696.0,3,9,276372.8,5,5,4,Champions
14697.0,217,2,64342.649999999994,1,2,2,Lost
14698.0,1,5,497925.2,5,4,5,Champions
14699.0,213,1,15288.89,1,1,1,Lost
14700.0,31,3,268868.11,4,3,4,Loyal Customers
14701.0,10,12,843891.14,5,5,5,Champions
14702.0,0,18,923272.92,5,5,5,Champions
14703.0,14,1,62146.909999999996,4,1,2,New Customers
14704.0,10,9,1071542.66,5,5,5,Champions
14705.0,198,1,540.6,1,1,1,Lost
14708.0,2,4,68825.73999999999,5,4,2,Loyal Customers
14709.0,14,14,521532.18,4,5,5,Champions
14710.0,13,4,402133.67,4,4,5,Champions
14711.0,9,12,801216.0,5,5,5,Champions
14712.0,28,3,69177.89,4,3,2,Loyal Customers
14713.0,8,12,914784.7,5,5,5,Champions
14714.0,23,1,44033.619999999995,4,1,2,New Customers
14715.0,24,4,191650.48,4,4,4,Champions
14716.0,42,2,163311.74,3,2,4,About To Sleep
14719.0,1,6,606783.9,5,4,5,Champions
14720.0,5,3,82984.77,5,3,3,Loyal Customers
14722.0,146,1,64510.700000000004,2,1,2,About To Sleep
14723.0,9,6,762259.32,5,4,5,Champions
14725.0,24,1,147628.58000000002,4,1,3,New Customers
14727.0,273,1,38496.64,1,1,2,Lost
14729.0,373,1,171449.72,1,1,4,Other
14730.0,0,8,1343518.6300000001,5,5,5,Champions
14731.0,46,3,107492.66,3,3,3,Potential Loyalist
14732.0,7,10,385627.73,5,5,5,Champions
14733.0,8,15,491609.41000000003,5,5,5,Champions
14735.0,3,34,530100.41,5,5,5,Champions
14737.0,3,3,33408.71,5,3,1,Loyal Customers
14738.0,38,9,136617.2,3,5,3,Potential Loyalist
14739.0,1,8,148434.23,5,5,3,Loyal Customers
14740.0,190,4,204917.45,1,4,4,At Risk
14741.0,11,6,154107.6,4,4,4,Champions
14744.0,15,9,50972.22,4,5,2,Loyal Customers
14745.0,112,6,164547.92,2,4,4,At Risk
14747.0,247,2,56995.880000000005,1,2,2,Lost
14748.0,28,6,221324.76,4,4,4,Champions
14752.0,43,1,21362.730000000003,3,1,1,About To Sleep
14753.0,86,1,62090.57,2,1,2,About To Sleep
14754.0,44,2,90288.19,3,2,3,About To Sleep
14755.0,9,12,610902.72,5,5,5,Champions
14756.0,14,1,113712.8,4,1,3,New Customers
14757.0,74,1,52246.15,2,1,2,About To Sleep
14758.0,144,4,150426.24,2,4,4,At Risk
14759.0,4,3,267770.03,5,3,4,Loyal Customers
14760.0,293,2,10239.94,1,2,1,Lost
14761.0,58,2,30871.72,3,2,1,About To Sleep
14762.0,263,1,55899.36,1,1,2,Lost
14764.0,43,2,20797.96,3,2,1,About To Sleep
14765.0,28,3,105546.49,4,3,3,Loyal Customers
14766.0,7,8,362467.05,5,5,5,Champions
14768.0,16,3,7207.5599999999995,4,3,1,Loyal Customers
14769.0,2,10,2741330.03,5,5,5,Champions
14770.0,231,2,143922.33,1,2,3,Other
14772.0,111,1,19997.85,2,1,1,About To Sleep
14775.0,57,3,148897.19,3,3,3,Potential Loyalist
14776.0,50,13,353164.5,3,5,5,Potential Loyalist
14777.0,3,2,3482.05,5,2,1,Loyal Customers
14778.0,126,2,90974.48,2,2,3,About To Sleep
14779.0,280,3,93965.99,1,3,3,At Risk
14780.0,54,2,64842.049999999996,3,2,2,About To Sleep
14782.0,319,1,10768.86,1,1,1,Lost
14784.0,25,2,44682.54,4,2,2,Loyal Customers
14785.0,9,2,4373.01,5,2,1,Loyal Customers
14788.0,6,2,62677.51,5,2,2,Loyal Customers
14789.0,28,1,14965.27,4,1,1,New Customers
14790.0,16,4,85297.67,4,4,3,Loyal Customers
14792.0,63,2,13669.19,3,2,1,About To Sleep
14793.0,3,2,47447.96,5,2,2,Loyal Customers
14794.0,2,9,220963.56,5,5,4,Champions
14795.0,165,1,14302.58,2,1,1,About To Sleep
14796.0,0,27,2892647.33,5,5,5,Champions
14798.0,52,3,38984.87,3,3,2,Potential Loyalist
14799.0,50,1,28774.620000000003,3,1,1,About To Sleep
14800.0,47,16,1011381.63,3,5,5,Potential Loyalist
14801.0,60,1,181224.7,3,1,4,About To Sleep
14803.0,161,3,155122.43,2,3,4,At Risk
14804.0,8,1,23720.16,5,1,1,New Customers
14805.0,14,4,131660.21,4,4,3,Loyal Customers
14806.0,74,1,22918.829999999998,2,1,1,About To Sleep
14808.0,39,15,710662.41,3,5,5,Potential Loyalist
14810.0,40,11,630668.29,3,5,5,Potential Loyalist
14813.0,369,2,73706.89,1,2,2,Lost
14815.0,36,2,141203.53,3,2,3,About To Sleep
14816.0,196,1,6264.03,1,1,1,Lost
14817.0,199,2,174474.15,1,2,4,Other
14818.0,73,3,127280.1,2,3,3,At Risk
14819.0,63,2,41327.35,3,2,2,About To Sleep
14820.0,20,4,79807.24,4,4,3,Loyal Customers
14821.0,366,1,2406.11,1,1,1,Lost
14823.0,179,3,183384.36,1,3,4,At Risk
14824.0,9,4,84823.39,5,4,3,Loyal Customers
14825.0,3,12,315856.07,5,5,4,Champions
14828.0,196,3,65921.39,1,3,2,At Risk
14829.0,28,6,134901.31,4,4,3,Loyal Customers
14830.0,52,1,104694.44,3,1,3,About To Sleep
14834.0,17,8,210739.05,4,5,4,Champions
14836.0,9,3,19436.5,5,3,1,Loyal Customers
14837.0,89,5,275880.71,2,4,4,At Risk
14840.0,267,1,6572.68,1,1,1,Lost
14841.0,52,6,411249.78,3,4,5,Potential Loyalist
14842.0,34,8,370697.51,3,5,5,Potential Loyalist
14844.0,63,4,306767.13,3,4,4,Potential Loyalist
14847.0,148,1,26038.81,2,1,1,About To Sleep
14849.0,21,28,971713.4,4,5,5,Champions
14850.0,311,2,66731.47,1,2,2,Lost
14851.0,22,2,66797.03,4,2,2,Loyal Customers
14852.0,57,6,357856.14,3,4,5,Potential Loyalist
14853.0,8,3,31018.749999999996,5,3,1,Loyal Customers
14854.0,77,8,307477.54,2,5,4,At Risk
14855.0,118,2,51924.18,2,2,2,About To Sleep
14856.0,35,3,152426.26,3,3,4,Potential Loyalist
14857.0,59,3,134734.54,3,3,3,Potential Loyalist
14859.0,12,5,119852.73,4,4,3,Loyal Customers
14860.0,8,2,26348.57,5,2,1,Loyal Customers
14861.0,51,1,17156.02,3,1,1,About To Sleep
14862.0,25,2,115738.13,4,2,3,Loyal Customers
14863.0,28,1,26759.35,4,1,1,New Customers
14865.0,6,2,8979.18,5,2,1,Loyal Customers
14866.0,10,13,252604.5,5,5,4,Champions
14867.0,185,4,75655.11,1,4,3,At Risk
14868.0,2,9,364794.38,5,5,5,Champions
14869.0,3,3,162596.56,5,3,4,Loyal Customers
14870.0,261,1,31884.47,1,1,1,Lost
14871.0,2,4,230506.05,5,4,4,Champions
14873.0,209,1,62731.5,1,1,2,Lost
14875.0,8,5,145264.75,5,4,3,Loyal Customers
14878.0,12,9,307151.98,4,5,4,Champions
14880.0,76,3,116321.2,2,3,3,At Risk
14881.0,19,1,47280.87,4,1,2,New Customers
14882.0,26,2,22019.36,4,2,1,Loyal Customers
14883.0,18,7,110281.94,4,5,3,Loyal Customers
14885.0,131,1,52333.18,2,1,2,About To Sleep
14886.0,252,1,27329.16,1,1,1,Lost
14887.0,78,1,12531.490000000002,2,1,1,About To Sleep
14888.0,206,1,64560.06,1,1,2,Lost
14889.0,335,1,21451.03,1,1,1,Lost
14890.0,253,1,14484.59,1,1,1,Lost
14891.0,147,2,88357.88,2,2,3,About To Sleep
14893.0,9,2,184959.0,5,2,4,Loyal Customers
14894.0,84,1,43289.1,2,1,2,About To Sleep
14895.0,7,24,1290756.28,5,5,5,Champions
14896.0,204,2,107197.14,1,2,3,Other
14897.0,7,4,141626.49,5,4,3,Loyal Customers
14898.0,22,8,325427.44,4,5,5,Champions
14901.0,10,10,246330.09,5,5,4,Champions
14902.0,20,2,54726.41,4,2,2,Loyal Customers
14903.0,20,10,951338.04,4,5,5,Champions
14904.0,1,2,181788.6,5,2,4,Loyal Customers
14905.0,153,3,47363.52,2,3,2,At Risk
14907.0,2,10,413633.26,5,5,5,Champions
14908.0,73,1,15160.939999999999,2,1,1,About To Sleep
14910.0,2,7,93163.0,5,5,3,Loyal Customers
14911.0,0,248,15362741.47,5,5,5,Champions
14912.0,16,3,82720.81999999999,4,3,3,Loyal Customers
14913.0,35,4,210556.63,3,4,4,Potential Loyalist
14915.0,85,3,29338.07,2,3,1,At Risk
14916.0,70,5,198211.49,3,4,4,Potential Loyalist
14918.0,115,2,121922.92,2,2,3,About To Sleep
14920.0,212,2,132280.72,1,2,3,Other
14921.0,29,2,213475.28,4,2,4,Loyal Customers
14923.0,50,1,128404.27,3,1,3,About To Sleep
14924.0,245,1,26288.31,1,1,1,Lost
14929.0,31,1,29862.44,4,1,1,New Customers
14930.0,108,3,285432.77,2,3,4,At Risk
14931.0,4,6,117525.33,5,4,3,Loyal Customers
14932.0,365,1,37160.84,1,1,2,Lost
14934.0,72,3,192734.21,2,3,4,At Risk
14935.0,296,1,39815.82,1,1,2,Lost
14936.0,8,9,876719.07,5,5,5,Champions
14937.0,56,4,74481.48,3,4,2,Potential Loyalist
14944.0,29,14,466437.99,4,5,5,Champions
14946.0,13,1,6348.8,4,1,1,New Customers
14947.0,71,2,25333.350000000002,2,2,1,About To Sleep
14948.0,22,7,164265.53,4,5,4,Champions
14950.0,8,2,47206.83,5,2,2,Loyal Customers
14951.0,78,1,52991.88,2,1,2,About To Sleep
14952.0,45,15,371384.94,3,5,5,Potential Loyalist
14953.0,24,1,132180.82,4,1,3,New Customers
14954.0,11,1,221909.59,4,1,4,New Customers
14957.0,252,1,38159.6,1,1,2,Lost
14958.0,146,3,105494.6,2,3,3,At Risk
14959.0,58,5,180027.86,3,4,4,Potential Loyalist
14960.0,7,2,80510.72,5,2,3,Loyal Customers
14961.0,10,12,793270.27,5,5,5,Champions
14962.0,270,1,10655.170000000002,1,1,1,Lost
14963.0,9,5,472352.43,5,4,5,Champions
14964.0,246,1,28418.93,1,1,1,Lost
14965.0,95,2,199305.54,2,2,4,About To Sleep
14966.0,14,1,82295.17,4,1,3,New Customers
14967.0,49,1,20320.66,3,1,1,About To Sleep
14968.0,29,1,91388.59,4,1,3,New Customers
14970.0,67,4,83448.20999999999,3,4,3,Potential Loyalist
14971.0,34,3,432271.8,3,3,5,Potential Loyalist
14972.0,127,1,43358.8,2,1,2,About To Sleep
14973.0,106,3,77545.79,2,3,3,At Risk
14974.0,36,1,49716.75,3,1,2,About To Sleep
14975.0,56,1,20546.940000000002,3,1,1,About To Sleep
14976.0,56,8,180362.24,3,5,4,Potential Loyalist
14978.0,71,5,586423.63,2,4,5,At Risk
14981.0,245,1,22937.03,1,1,1,Lost
14984.0,18,2,92778.41,4,2,3,Loyal Customers
14985.0,197,2,225385.67,1,2,4,Other
14987.0,15,2,14480.89,4,2,1,Loyal Customers
14988.0,211,1,77797.77,1,1,3,Other
14995.0,38,2,166354.4,3,2,4,About To Sleep
14997.0,45,4,75941.79,3,4,3,Potential Loyalist
14998.0,169,2,191378.69,2,2,4,About To Sleep
15000.0,47,1,208192.11,3,1,4,About To Sleep
15002.0,115,4,317965.85,2,4,5,At Risk
15004.0,146,1,394684.78,2,1,5,About To Sleep
15005.0,15,35,2981921.32,4,5,5,Champions
15006.0,50,1,355771.43,3,1,5,About To Sleep
15007.0,158,1,24953.83,2,1,1,About To Sleep
15009.0,11,3,454734.96,4,3,5,Loyal Customers
15010.0,35,1,53921.56,3,1,2,About To Sleep
15012.0,53,2,348807.34,3,2,5,About To Sleep
15014.0,42,2,105823.52,3,2,3,About To Sleep
15016.0,172,1,43228.3,2,1,2,About To Sleep
15017.0,33,1,40128.64,3,1,2,About To Sleep
15018.0,38,4,73093.83,3,4,2,Potential Loyalist
15019.0,266,1,157805.13,1,1,4,Other
15021.0,8,13,1224277.14,5,5,5,Champions
15022.0,11,4,342053.97000000003,4,4,5,Champions
15023.0,2,12,1438255.88,5,5,5,Champions
15024.0,9,10,444654.93,5,5,5,Champions
15025.0,32,1,191897.15,3,1,4,About To Sleep
15026.0,79,3,144619.58000000002,2,3,3,At Risk
15027.0,30,6,101950.5,4,4,3,Loyal Customers
15028.0,7,4,155989.24,5,4,4,Champions
15030.0,71,2,17511.85,2,2,1,About To Sleep
15031.0,3,4,246369.87,5,4,4,Champions
15032.0,255,5,149160.31,1,4,3,At Risk
15033.0,4,11,1299845.53,5,5,5,Champions
15034.0,15,11,1074357.87,4,5,5,Champions
15035.0,89,1,72347.63,2,1,2,About To Sleep
15036.0,71,3,334232.87,2,3,5,At Risk
15038.0,42,7,321431.47,3,5,5,Potential Loyalist
15039.0,9,52,3806099.17,5,5,5,Champions
15041.0,169,1,159161.85,2,1,4,About To Sleep
15042.0,198,1,12627.47,1,1,1,Lost
15043.0,30,1,14675.16,4,1,1,New Customers
15044.0,18,22,1279149.14,4,5,5,Champions
15045.0,151,3,27662.09,2,3,1,At Risk
15046.0,8,16,496057.25,5,5,5,Champions
15047.0,269,1,67251.86,1,1,2,Lost
15048.0,64,5,257452.31,3,4,4,Potential Loyalist
15049.0,273,1,7124.009999999999,1,1,1,Lost
15050.0,24,5,220039.42,4,4,4,Champions
15051.0,22,3,395056.49,4,3,5,Loyal Customers
15052.0,318,1,75063.66,1,1,2,Lost
15053.0,4,3,194387.59,5,3,4,Loyal Customers
15054.0,11,2,262583.62,4,2,4,Loyal Customers
15057.0,274,2,65232.04,1,2,2,Lost
15058.0,24,11,682375.22,4,5,5,Champions
15059.0,40,11,600677.28,3,5,5,Potential Loyalist
15060.0,7,4,288096.29,5,4,4,Champions
15061.0,3,55,1011876.59,5,5,5,Champions
15062.0,70,4,144641.91999999998,3,4,3,Potential Loyalist
15063.0,212,1,12763.12,1,1,1,Lost
15065.0,37,6,436155.45,3,4,5,Potential Loyalist
15066.0,31,2,152109.89,4,2,4,Loyal Customers
15067.0,77,3,209318.52,2,3,4,At Risk
15068.0,45,2,267645.94,3,2,4,About To Sleep
15069.0,178,1,196776.57,1,1,4,Other
15070.0,372,1,1718.72,1,1,1,Lost
15071.0,93,2,49699.29,2,2,2,About To Sleep
15073.0,9,4,188123.74,5,4,4,Champions
15074.0,104,1,112337.62,2,1,3,About To Sleep
15075.0,77,1,67057.55,2,1,2,About To Sleep
15076.0,172,1,112422.7,2,1,3,About To Sleep
15078.0,6,38,1109930.51,5,5,5,Champions
15079.0,212,5,142857.37,1,4,3,At Risk
15081.0,21,6,89376.55,4,4,3,Loyal Customers
15083.0,256,1,9963.22,1,1,1,Lost
15087.0,281,1,41493.57,1,1,2,Lost
15088.0,20,3,150410.79,4,3,4,Loyal Customers
15089.0,9,6,366097.1,5,4,5,Champions
15090.0,307,1,56793.61,1,1,2,Lost
15091.0,53,2,88645.98,3,2,3,About To Sleep
15092.0,214,2,91988.45,1,2,3,Other
15093.0,17,9,285688.9,4,5,4,Champions
15095.0,103,5,141491.13,2,4,3,At Risk
15096.0,42,1,24695.47,3,1,1,About To Sleep
15097.0,3,1,84494.72,5,1,3,New Customers
15098.0,181,5,3363.8700000000003,1,4,1,At Risk
15099.0,83,1,62069.520000000004,2,1,2,About To Sleep
15100.0,329,6,17087.59,1,4,1,At Risk
15101.0,8,3,20918.73,5,3,1,Loyal Customers
15103.0,30,2,89040.68,4,2,3,Loyal Customers
15104.0,166,3,174232.78,2,3,4,At Risk
15105.0,17,7,245407.22,4,5,4,Champions
15106.0,17,7,305155.04,4,5,4,Champions
15107.0,310,8,54873.92,1,5,2,At Risk
15108.0,141,5,152643.96,2,4,4,At Risk
15109.0,240,2,57880.86,1,2,2,Lost
15110.0,23,7,72125.9,4,5,2,Loyal Customers
15111.0,28,3,192357.78,4,3,4,Loyal Customers
15113.0,9,4,230684.18,5,4,4,Champions
15114.0,29,10,494299.58,4,5,5,Champions
15115.0,17,1,73204.23,4,1,2,New Customers
15116.0,17,4,130968.39,4,4,3,Loyal Customers
15117.0,14,6,217873.29,4,4,4,Champions
15118.0,133,1,6184.349999999999,2,1,1,About To Sleep
15119.0,245,1,40376.32,1,1,2,Lost
15120.0,129,2,65185.31,2,2,2,About To Sleep
15121.0,49,2,79699.23,3,2,3,About To Sleep
15122.0,84,6,223124.66999999998,2,4,4,At Risk
15123.0,6,2,266943.8,5,2,4,Loyal Customers
15124.0,22,2,29338.28,4,2,1,Loyal Customers
15125.0,24,23,327968.08,4,5,5,Champions
15127.0,65,1,32452.600000000002,3,1,1,About To Sleep
15128.0,59,8,270000.91,3,5,4,Potential Loyalist
15129.0,49,11,207324.80000000002,3,5,4,Potential Loyalist
15130.0,169,1,55090.77,2,1,2,About To Sleep
15132.0,17,5,142674.69,4,4,3,Loyal Customers
15133.0,127,3,71955.2,2,3,2,At Risk
15134.0,14,8,184761.86,4,5,4,Champions
15135.0,232,2,28218.57,1,2,1,Lost
15136.0,2,5,190732.23,5,4,4,Champions
15139.0,239,2,29961.2,1,2,1,Lost
15140.0,51,8,210037.65,3,5,4,Potential Loyalist
15142.0,45,1,63270.54,3,1,2,About To Sleep
15143.0,225,1,34024.95,1,1,2,Lost
15144.0,7,18,544018.52,5,5,5,Champions
15145.0,3,4,164607.93,5,4,4,Champions
15146.0,164,3,247418.17,2,3,4,At Risk
15147.0,218,2,81265.7,1,2,3,Other
15148.0,10,1,50215.32,5,1,2,New Customers
15149.0,133,1,73841.07,2,1,2,About To Sleep
15150.0,16,11,855962.84,4,5,5,Champions
15152.0,9,16,660361.91,5,5,5,Champions
15153.0,30,1,59562.6,4,1,2,New Customers
15154.0,73,2,209159.86000000002,2,2,4,About To Sleep
15156.0,0,3,125001.39,5,3,3,Loyal Customers
15157.0,3,5,331732.12,5,4,5,Champions
15158.0,44,1,22003.079999999998,3,1,1,About To Sleep
15159.0,1,34,1892495.5,5,5,5,Champions
15160.0,356,1,12029.36,1,1,1,Lost
15163.0,17,2,85125.9,4,2,3,Loyal Customers
15164.0,68,3,255568.22,3,3,4,Potential Loyalist
15165.0,372,1,68081.27,1,1,2,Lost
15167.0,320,1,101845.17,1,1,3,Other
15168.0,25,1,14418.64,4,1,1,New Customers
15171.0,324,2,13256.62,1,2,1,Lost
15172.0,8,5,288953.27,5,4,4,Champions
15174.0,322,1,22834.66,1,1,1,Lost
15175.0,71,1,62499.33,2,1,2,About To Sleep
15178.0,259,1,5386.13,1,1,1,Lost
15179.0,17,7,240314.53,4,5,4,Champions
15180.0,366,1,21379.29,1,1,1,Lost
15181.0,65,5,56662.97,3,4,2,Potential Loyalist
15182.0,153,2,51299.05,2,2,2,About To Sleep
15184.0,28,2,167254.15,4,2,4,Loyal Customers
15185.0,69,1,74708.9,3,1,2,About To Sleep
15186.0,13,2,46956.520000000004,4,2,2,Loyal Customers
15187.0,1,18,246643.57,5,5,4,Champions
15189.0,0,53,678561.83,5,5,5,Champions
15192.0,119,3,144517.86,2,3,3,At Risk
15193.0,60,1,58000.979999999996,3,1,2,About To Sleep
15194.0,2,22,844288.65,5,5,5,Champions
15195.0,2,1,2889.0,5,1,1,New Customers
15197.0,8,5,73084.51,5,4,2,Loyal Customers
15198.0,91,2,26276.35,2,2,1,About To Sleep
15199.0,58,4,43352.74,3,4,2,Potential Loyalist
15201.0,78,11,254660.24,2,5,4,At Risk
15203.0,25,6,385328.71,4,4,5,Champions
15204.0,356,1,19225.920000000002,1,1,1,Lost
15205.0,84,3,91077.97,2,3,3,At Risk
15206.0,9,4,23519.510000000002,5,4,1,Loyal Customers
15208.0,0,6,109030.44,5,4,3,Loyal Customers
15210.0,224,1,45251.99,1,1,2,Lost
15211.0,59,2,138513.44,3,2,3,About To Sleep
15212.0,238,2,11203.09,1,2,1,Lost
15213.0,318,3,39637.020000000004,1,3,2,At Risk
15214.0,1,8,281474.72000000003,5,5,4,Champions
15215.0,44,6,101211.2,3,4,3,Potential Loyalist
15216.0,87,1,5605.16,2,1,1,About To Sleep
15218.0,10,11,402288.33,5,5,5,Champions
